,ID,Name,Description,PricePer1000,Min,Max
119,2337,Instagram Likes ~ Power Likes ~ Max 10k,- Likes High Quality profile - Min 100 & Max 10000 - Speed 5k per days - Start time 10min to 1hrs  Note : Only likes from great profiles which have a lot of followers and posts,                                                                                         $1.95                                         ,100,1000
120,2338,Instagram Likes ~ Top Likes ~ Max 5k,- Likes From Brazil profile - Min 100 & Max 5000 - Speed 5k per days - Start time 10min to 1hrs  Note : Only likes from great profiles which have a lot of followers and posts,                                                                                         $0.31                                         ,100,5000
121,2340,Instagram Likes - BRAZIL ~ Business Likes ~ Max 2k,- Likes From Brazil profile - Min 400 & Max 2000 - Speed 2000 per days - Start time 10min to 1hrs  Note: Likes from corporate profiles. They are from shoe shops  clothes  makeup and other companies in general,                                                                                         $0.13                                         ,400,2000
122,2445,Instagram - Likes ~ 5 Likes Per Minute ~ INSTANT,Quality: High-Quality profile Start time: Instant Min:500 Max: 10K Get 5 Likes each minute so the likes will come in a more real way to your post!  Example: If You order 1000 Likes for your photo Every minute you will get 5 likes instead of getting 1000 likes in the same second which can look sometimes fake :),                                                                                         $0.10                                         ,500,10000
123,2446,Instagram - Likes ~ 10 Likes Per Minute ~ INSTANT,Quality: High-Quality profile Start time: Instant Min: 500 Max: 10K Get 10 Likes each minute so the likes will come in a more real way to your post!  Example: If You order 1000 Likes for your photo Every minute you will get 10 likes instead of getting 1000 likes in the same second which can look sometimes fake :),                                                                                         $0.10                                         ,500,10000
124,2447,Instagram - Likes ~ 20 Likes Per Minute ~ INSTANT,Quality: High-Quality profile Start time: Instant Min: 500 Max: 10K Get 20 Likes each minute so the likes will come in a more real way to your post!  Example: If You order 1000 Likes for your photo Every minute you will get 20 likes instead of getting 1000 likes in the same second which can look sometimes fake :),                                                                                         $0.10                                         ,500,10000
125,2448,Instagram - Likes ~ 50 Likes Per Minute ~ INSTANT,Quality: High-Quality profile Start time: Instant Min: 500 Max: 10K Get 50 Likes each minute so the likes will come in a more real way to your post!  Example: If You order 1000 Likes for your photo Every minute you will get 50 likes instead of getting 1000 likes in the same second which can look sometimes fake :),                                                                                         $0.10                                         ,500,10000
126,2449,Instagram - Likes ~ 75 Likes Per Minute ~ INSTANT,Quality: High-Quality profile Start time: Instant Min: 500 Max: 10K Get 75 Likes each minute so the likes will come in a more real way to your post!  Example: If You order 1000 Likes for your photo Every minute you will get 75 likes instead of getting 1000 likes in the same second which can look sometimes fake :),                                                                                         $0.10                                         ,500,10000
127,2451,Instagram - Likes ~ 100 Likes Per Minute ~ INSTANT, Quality: High-Quality profile Start time: Instant Min: 500 Max: 10K Get 100 Likes each minute so the likes will come in a more real way to your post!  Example: If You order 1000 Likes for your photo Every minute you will get 100 likes instead of getting 1000 likes in the same second which can look sometimes fake :),                                                                                         $0.10                                         ,800,10000
128,2452,Instagram - Likes ~ 125 Likes Per Minute ~ INSTANT,Quality: High-Quality profile Start time: Instant Min: 500 Max: 10K Get 125 Likes each minute so the likes will come in a more real way to your post!  Example: If You order 1000 Likes for your photo Every minute you will get 125 likes instead of getting 1000 likes in the same second which can look sometimes fake :),                                                                                         $0.10                                         ,500,10000
129,2453,Instagram - Likes ~ 150 Likes Per Minute ~ INSTANT, Quality: High-Quality profile Start time: Instant Min: 500 Max: 10K Get 150 Likes each minute so the likes will come in a more real way to your post!  Example: If You order 1000 Likes for your photo Every minute you will get 150 likes instead of getting 1000 likes in the same second which can look sometimes fake :),                                                                                         $0.10                                         ,500,10000
130,2454,Instagram - Likes ~ 175 Likes Per Minute ~ INSTANT, Quality: High-Quality profile Start time: Instant Min: 500 Max: 10K Get 175 Likes each minute so the likes will come in a more real way to your post!  Example: If You order 1000 Likes for your photo Every minute you will get 175 likes instead of getting 1000 likes in the same second which can look sometimes fake :),                                                                                         $0.10                                         ,500,10000
131,2455,Instagram - Likes ~ 200 Likes Per Minute ~ INSTANT, Quality: High-Quality profile Start time: Instant Min: 500 Max: 10K Get 200 Likes each minute so the likes will come in a more real way to your post!  Example: If You order 1000 Likes for your photo Every minute you will get 200 likes instead of getting 1000 likes in the same second which can look sometimes fake :),                                                                                         $0.10                                         ,500,10000
132,2456,Instagram - Likes + Impression ❯ 5 Likes + Impression Per Minute ~ INSTANT,Instagram - Likes + Impression ❯ 5 Likes + Impression Per Minute ~ INSTANT,                                                                                         $0.17                                         ,500,10000
133,2457,Instagram - Likes + Impression ❯ 10 Likes + Impression Per Minute ~ INSTANT,Instagram - Likes + Impression ❯ 10 Likes + Impression Per Minute ~ INSTANT,                                                                                         $0.17                                         ,500,10000
134,2458,Instagram - Likes + Impression ❯ 50 Likes + Impression Per Minute ~ INSTANT,Instagram - Likes + Impression ❯ 50 Likes + Impression Per Minute ~ INSTANT,                                                                                         $0.17                                         ,500,10000
135,2459,Instagram - Likes + Impression ❯ 75 Likes + Impression Per Minute ~ INSTANT,Instagram - Likes + Impression ❯ 75 Likes + Impression Per Minute ~ INSTANT,                                                                                         $0.17                                         ,500,10000
136,2460,Instagram - Likes + Impression ❯ 100 Likes + Impression Per Minute ~ INSTANT,Instagram - Likes + Impression ❯ 100 Likes + Impression Per Minute ~ INSTANT,                                                                                         $0.17                                         ,500,10000
137,2461,Instagram - Likes + Impression ❯ 125 Likes + Impression Per Minute ~ INSTANT,Instagram - Likes + Impression ❯ 125 Likes + Impression Per Minute ~ INSTANT,                                                                                         $0.17                                         ,500,10000
138,2462,Instagram - Likes + Impression ❯ 150 Likes + Impression Per Minute ~ INSTANT,Instagram - Likes + Impression ❯ 150 Likes + Impression Per Minute ~ INSTANT,                                                                                         $0.17                                         ,500,10000
139,2464,Instagram - Likes + Impression ❯ 175 Likes + Impression Per Minute ~ INSTANT,Instagram - Likes + Impression ❯ 175 Likes + Impression Per Minute ~ INSTANT,                                                                                         $0.17                                         ,500,10000
140,2465,Instagram - Likes + Impression ❯ 200 Likes + Impression Per Minute ~ INSTANT,Instagram - Likes + Impression ❯ 200 Likes + Impression Per Minute ~ INSTANT,                                                                                         $0.17                                         ,500,10000
